,FIPS,Location,Life Expectancy,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4
1062,47017,"Carroll County, Tennessee",73.69,0.7329,0.8408,0.6940000000000001,0.3101,0.625
1063,47019,"Carter County, Tennessee",76.26,0.6154,0.8029,0.6613,0.1092,0.5578
1064,47021,"Cheatham County, Tennessee",75.52,0.2098,0.4699,0.2722,0.1563,0.1455
1065,47023,"Chester County, Tennessee",76.51,0.6616,0.8052,0.6367,0.3715,0.4556
1066,47025,"Claiborne County, Tennessee",73.72,0.6539,0.8838,0.4731,0.09300000000000001,0.6606
1067,47031,"Coffee County, Tennessee",74.92,0.5692,0.5699,0.8017,0.4346,0.4209
1068,47041,"DeKalb County, Tennessee",74.05,0.6734,0.7106,0.7011,0.5527,0.4804
1069,47043,"Dickson County, Tennessee",75.92,0.4884,0.5339,0.4871,0.3247,0.5403
1070,47045,"Dyer County, Tennessee",74.73,0.7434,0.6867,0.9268,0.4514,0.5785
1071,47047,"Fayette County, Tennessee",76.83,0.3145,0.4811,0.3155,0.5224,0.1299
1072,47051,"Franklin County, Tennessee",76.62,0.539,0.6243,0.6364,0.4938,0.3082
1073,47053,"Gibson County, Tennessee",74.14,0.7224,0.7294,0.9557,0.3941,0.4247
1074,47055,"Giles County, Tennessee",75.68,0.7068,0.6699,0.7147,0.5244,0.6689
1075,47063,"Hamblen County, Tennessee",75.02,0.8354,0.8246,0.9023,0.731,0.4597
1076,47065,"Hamilton County, Tennessee",77.45,0.4737,0.3961,0.1952,0.7208,0.6218
1077,47077,"Henderson County, Tennessee",74.34,0.7131,0.8513,0.8545,0.2636,0.4435
1078,47085,"Humphreys County, Tennessee",75.13,0.4795,0.6988,0.7701,0.1286,0.2592
1079,47089,"Jefferson County, Tennessee",76.30,0.5903,0.631,0.4651,0.3709,0.6797
1080,47099,"Lawrence County, Tennessee",75.33,0.7994,0.8370000000000001,0.8994,0.3992,0.5864
1081,47101,"Lewis County, Tennessee",74.96,0.6495,0.6762,0.7529,0.3814,0.5737
1082,47103,"Lincoln County, Tennessee",75.84,0.6899,0.7007,0.9395,0.3314,0.4763
1083,47107,"McMinn County, Tennessee",75.34,0.616,0.7883,0.4938,0.4199,0.4037
1084,47113,"Madison County, Tennessee",76.53,0.6361,0.5858,0.6371,0.6351,0.5463
1085,47117,"Marshall County, Tennessee",76.00,0.6036,0.6262,0.6781,0.532,0.4317
1086,47119,"Maury County, Tennessee",76.37,0.5202,0.467,0.4779,0.5883,0.5304
1087,47127,"Moore County, Tennessee",79.03,0.1808,0.2671,0.3731,0.0681,0.3053
1088,47131,"Obion County, Tennessee",75.28,0.8064,0.8303,0.8914,0.5527,0.4941
1089,47133,"Overton County, Tennessee",74.29,0.5747,0.8009999999999999,0.4651,0.1184,0.5489
1090,47139,"Polk County, Tennessee",74.55,0.5412,0.7676,0.603,0.0946,0.4521
1091,47141,"Putnam County, Tennessee",76.41,0.6097,0.7307,0.1968,0.6148,0.5536
1092,47145,"Roane County, Tennessee",76.09,0.4785,0.6412,0.4244,0.2856,0.4132
1093,47147,"Robertson County, Tennessee",75.68,0.3591,0.4145,0.4645,0.5941,0.1933
1094,47149,"Rutherford County, Tennessee",78.03,0.3457,0.2802,0.2432,0.7517,0.361
1095,47155,"Sevier County, Tennessee",76.67,0.5556,0.5721,0.5307,0.545,0.4817
1096,47159,"Smith County, Tennessee",74.71,0.3397,0.5148,0.5205,0.1375,0.3101
1097,47161,"Stewart County, Tennessee",74.91,0.3429,0.7237,0.5231,0.1796,0.0675
1098,47163,"Sullivan County, Tennessee",76.42,0.5317,0.5836,0.6729999999999999,0.2034,0.5903
1099,47165,"Sumner County, Tennessee",78.00,0.1936,0.1926,0.4027,0.4893,0.1496
1100,47167,"Tipton County, Tennessee",75.24,0.4957,0.5743,0.7619,0.6078,0.1468
1101,47169,"Trousdale County, Tennessee",73.84,0.3734,0.6358,0.2942,0.242,0.2725
1102,47177,"Warren County, Tennessee",74.99,0.7857,0.815,0.914,0.6447,0.3403
1103,47179,"Washington County, Tennessee",76.49,0.3814,0.4097,0.2904,0.2515,0.66
1104,47185,"White County, Tennessee",74.52,0.5976,0.8462,0.6762,0.2108,0.3174
1105,47189,"Wilson County, Tennessee",77.68,0.1375,0.1748,0.2362,0.4518,0.1267
1106,48009,"Archer County, Texas",79.29,0.0834,0.1057,0.1585,0.5543,0.0493
1107,48011,"Armstrong County, Texas",77.22,0.1305,0.1184,0.4212,0.354,0.1328
1108,48015,"Austin County, Texas",78.19,0.5422,0.4222,0.6218,0.8803,0.3247
1109,48031,"Blanco County, Texas",79.47,0.2362,0.1968,0.2302,0.7542,0.1834
1110,48035,"Bosque County, Texas",76.70,0.5909,0.5326,0.7096,0.7599,0.3543
1111,48037,"Bowie County, Texas",75.69,0.8631,0.6437,0.7316,0.7584,0.965
1112,48049,"Brown County, Texas",75.63,0.6501,0.5314,0.3992,0.7373,0.7568
1113,48053,"Burnet County, Texas",78.87,0.5616,0.3352,0.9096,0.7867,0.3566
1114,48063,"Camp County, Texas",74.55,0.8494,0.7405,0.9245,0.9102,0.4855
1115,48065,"Carson County, Texas",77.85,0.071,0.0341,0.6909,0.2773,0.0226
1116,48067,"Cass County, Texas",75.73,0.7157,0.7319,0.8048,0.4129,0.6049
1117,48077,"Clay County, Texas",77.57,0.3009,0.3961,0.5944,0.4479,0.1121
1118,48083,"Coleman County, Texas",75.58,0.4429,0.5692,0.2824,0.6549,0.226
1119,48091,"Comal County, Texas",79.82,0.2802,0.0786,0.3216,0.8087,0.3792
1120,48097,"Cooke County, Texas",77.22,0.5912,0.419,0.5826,0.7857,0.6068
1121,48119,"Delta County, Texas",75.54,0.6549,0.7835,0.7447,0.341,0.4371
1122,48133,"Eastland County, Texas",75.33,0.6947,0.5954,0.532,0.7055,0.7252
1123,48143,"Erath County, Texas",78.45,0.6304,0.6043,0.0347,0.8039,0.9373
1124,48151,"Fisher County, Texas",77.71,0.5008,0.5887,0.2958,0.8545,0.2089
1125,48175,"Goliad County, Texas",79.36,0.6568,0.4932,0.9064,0.7797,0.4059
1126,48179,"Gray County, Texas",75.40,0.7561,0.5788,0.687,0.8784,0.6772
1127,48181,"Grayson County, Texas",76.47,0.7431,0.5037,0.8402,0.7663,0.7498
1128,48187,"Guadalupe County, Texas",79.71,0.4374,0.2353,0.4021,0.9051,0.4263
1129,48199,"Hardin County, Texas",75.80,0.2178,0.2658,0.2448,0.4801,0.1974
1130,48203,"Harrison County, Texas",75.88,0.7453,0.6832,0.4107,0.8411,0.6823
1131,48223,"Hopkins County, Texas",76.79,0.7921,0.6444,0.9004,0.8109,0.5581
1132,48231,"Hunt County, Texas",75.95,0.8873,0.7771,0.5508,0.7905,0.9567
1133,48233,"Hutchinson County, Texas",75.51,0.6434,0.4588,0.8867,0.7848,0.4365
1134,48235,"Irion County, Texas",79.53,0.1219,0.1028,0.2986,0.5056,0.1019
1135,48241,"Jasper County, Texas",75.48,0.7975,0.716,0.7762,0.6756,0.7061
1136,48251,"Johnson County, Texas",76.92,0.5645,0.4295,0.3897,0.7969,0.6122
1137,48259,"Kendall County, Texas",80.13,0.2693,0.0302,0.6001,0.7523,0.3139
1138,48269,"King County, Texas",78.22,0.128,0.233,0.0045,0.7272,0.3206
1139,48281,"Lampasas County, Texas",77.29,0.5517,0.4954,0.7947,0.6562,0.3145
1140,48287,"Lee County, Texas",78.38,0.6129,0.5008,0.4015,0.8739,0.5603
1141,48307,"McCulloch County, Texas",76.46,0.8259,0.6307,0.9949,0.8348,0.4323
1142,48331,"Milam County, Texas",76.82,0.9147,0.7399,0.9669,0.8395,0.8042
1143,48337,"Montague County, Texas",74.94,0.625,0.5279,0.8297,0.6342,0.4604
1144,48353,"Nolan County, Texas",75.45,0.8953,0.6683,0.9691,0.8609,0.8052
1145,48361,"Orange County, Texas",74.44,0.5858,0.4298,0.8290000000000001,0.5231,0.6081
1146,48367,"Parker County, Texas",77.80,0.2754,0.1764,0.1913,0.6262,0.4667
1147,48387,"Red River County, Texas",74.72,0.5428,0.7011,0.5431,0.3957,0.3486
1148,48395,"Robertson County, Texas",75.87,0.8048,0.6437,0.8898,0.8857,0.5317
1149,48399,"Runnels County, Texas",76.99,0.4499,0.5979,0.7927,0.7275,0.0245
1150,48417,"Shackelford County, Texas",77.22,0.5505,0.5266,0.8883,0.5266,0.2814
1151,48429,"Stephens County, Texas",76.55,0.8615,0.7389,0.4581,0.8325,0.9392
1152,48441,"Taylor County, Texas",76.78,0.7151,0.4973,0.7332,0.8211,0.7256
1153,48467,"Van Zandt County, Texas",76.08,0.5368,0.539,0.68,0.631,0.2951
1154,48477,"Washington County, Texas",78.59,0.653,0.4273,0.4865,0.8271,0.7956
1155,48493,"Wilson County, Texas",78.70,0.4346,0.3196,0.242,0.8781,0.4193
1156,48503,"Young County, Texas",75.52,0.5899,0.433,0.8781,0.7377,0.3696
1157,49017,"Garfield County, Utah",79.30,0.4355,0.4304,0.5253,0.418,0.4514
1158,49019,"Grand County, Utah",78.21,0.3664,0.4709,0.3664,0.163,0.5361
1159,49025,"Kane County, Utah",79.08,0.1442,0.2203,0.5151,0.2385,0.0895
1160,50001,"Addison County, Vermont",80.80,0.1649,0.0958,0.1047,0.3337,0.5705
1161,50003,"Bennington County, Vermont",79.49,0.2916,0.2225,0.7319,0.0793,0.5415
1162,50005,"Caledonia County, Vermont",79.90,0.3346,0.319,0.4222,0.1477,0.6479
1163,50009,"Essex County, Vermont",79.70,0.2919,0.5938,0.7109,0.2674,0.0194
1164,50011,"Franklin County, Vermont",79.22,0.1353,0.1652,0.1859,0.1379,0.3836
1165,50013,"Grand Isle County, Vermont",80.02,0.0073,0.0777,0.0446,0.2423,0.0188
1166,50015,"Lamoille County, Vermont",80.17,0.149,0.1522,0.1057,0.2471,0.4655
1167,50017,"Orange County, Vermont",80.36,0.1659,0.163,0.3149,0.113,0.4362
1168,50019,"Orleans County, Vermont",79.35,0.3859,0.4177,0.7154,0.15,0.455
1169,50021,"Rutland County, Vermont",79.11,0.3165,0.2327,0.1907,0.1012,0.9214
1170,50023,"Washington County, Vermont",80.37,0.1277,0.0971,0.1449,0.1337,0.5218
1171,50025,"Windham County, Vermont",79.84,0.2935,0.2464,0.3231,0.1659,0.687
1172,50027,"Windsor County, Vermont",80.39,0.1296,0.071,0.2974,0.1729,0.3712
1173,51001,"Accomack County, Virginia",75.99,0.8319,0.6991,0.4419,0.8859999999999999,0.8787
1174,51007,"Amelia County, Virginia",77.27,0.2085,0.3728,0.2693,0.3846,0.1098
1175,51009,"Amherst County, Virginia",77.77,0.4702,0.5132,0.228,0.6488,0.4308
1176,51011,"Appomattox County, Virginia",77.50,0.3811,0.4893,0.7179,0.397,0.1713
1177,51015,"Augusta County, Virginia",78.66,0.1273,0.2321,0.1318,0.2604,0.2136
1178,51017,"Bath County, Virginia",77.30,0.311,0.3652,0.3203,0.2455,0.4588
1179,51019,"Bedford County, Virginia",79.27,0.0888,0.1726,0.1468,0.3658,0.0812
1180,51023,"Botetourt County, Virginia",79.69,0.0255,0.0544,0.1363,0.2658,0.027999999999999997
1181,51031,"Campbell County, Virginia",78.83,0.2041,0.3464,0.235,0.4308,0.1127
1182,51033,"Caroline County, Virginia",77.53,0.4215,0.4766,0.4556,0.5559,0.2783
1183,51035,"Carroll County, Virginia",77.27,0.3757,0.596,0.6313,0.2872,0.1423
1184,51041,"Chesterfield County, Virginia",79.94,0.1652,0.1379,0.2098,0.8319,0.0704
1185,51043,"Clarke County, Virginia",79.17,0.1143,0.2009,0.2073,0.3391,0.1082
1186,51047,"Culpeper County, Virginia",78.41,0.4963,0.3152,0.4298,0.7991,0.5419
1187,51049,"Cumberland County, Virginia",78.39,0.6374,0.8220000000000001,0.8863,0.369,0.1913
1188,51053,"Dinwiddie County, Virginia",76.93,0.6074,0.6925,0.5435,0.6387,0.3451
1189,51057,"Essex County, Virginia",76.75,0.4113,0.4823,0.2022,0.6129,0.3913
1190,51061,"Fauquier County, Virginia",79.36,0.0322,0.0299,0.07,0.6307,0.0185
1191,51063,"Floyd County, Virginia",78.67,0.2458,0.4986,0.1805,0.3489,0.1417
1192,51065,"Fluvanna County, Virginia",80.79,0.0653,0.1557,0.1334,0.2843,0.0735
1193,51067,"Franklin County, Virginia",78.59,0.4228,0.4495,0.2872,0.3935,0.5743
1194,51069,"Frederick County, Virginia",79.40,0.1754,0.1579,0.1191,0.5985,0.262
1195,51071,"Giles County, Virginia",75.91,0.3079,0.3438,0.8415,0.2146,0.1869
1196,51073,"Gloucester County, Virginia",77.86,0.0277,0.1105,0.1006,0.23399999999999999,0.0312
1197,51075,"Goochland County, Virginia",80.17,0.0446,0.0653,0.0509,0.483,0.0818
1198,51077,"Grayson County, Virginia",76.91,0.5845,0.7851,0.4922,0.2585,0.4575
1199,51079,"Greene County, Virginia",79.10,0.27,0.4231,0.2381,0.5998,0.0949
1200,51083,"Halifax County, Virginia",75.66,0.7479,0.6982,0.7103,0.603,0.6809999999999999
1201,51085,"Hanover County, Virginia",79.88,0.0258,0.0207,0.0487,0.4623,0.0608
1202,51089,"Henry County, Virginia",75.69,0.8488,0.8348,0.8548,0.7217,0.5715
1203,51093,"Isle of Wight County, Virginia",78.03,0.191,0.3496,0.0866,0.4667,0.1761
1204,51095,"James City County, Virginia",81.68,0.0914,0.028999999999999998,0.1535,0.6291,0.1041
1205,51097,"King and Queen County, Virginia",77.70,0.2681,0.4413,0.0739,0.7256,0.1515
1206,51099,"King George County, Virginia",78.81,0.0423,0.1016,0.1079,0.4343,0.0287
1207,51101,"King William County, Virginia",77.48,0.0427,0.2143,0.0904,0.5514,0.0035
1208,51109,"Louisa County, Virginia",78.37,0.3069,0.4476,0.2225,0.5673,0.17
1209,51113,"Madison County, Virginia",78.93,0.2493,0.313,0.2219,0.4069,0.2703
1210,51125,"Nelson County, Virginia",78.06,0.3563,0.2776,0.7354,0.3817,0.3776
1211,51127,"New Kent County, Virginia",78.87,0.006,0.0471,0.0229,0.2811,0.0452
1212,51137,"Orange County, Virginia",78.79,0.4126,0.2623,0.7851,0.6495,0.305
1213,51139,"Page County, Virginia",77.63,0.425,0.7240000000000001,0.7784,0.1503,0.106
1214,51143,"Pittsylvania County, Virginia",75.94,0.5384,0.5998,0.5244,0.5657,0.3461
1215,51155,"Pulaski County, Virginia",75.56,0.4368,0.4725,0.38299999999999995,0.2833,0.6017
1216,51157,"Rappahannock County, Virginia",79.60,0.006999999999999999,0.1267,0.0793,0.4957,0.0
1217,51161,"Roanoke County, Virginia",79.65,0.1363,0.0809,0.1621,0.5138,0.2455
1218,51165,"Rockingham County, Virginia",80.62,0.3432,0.3668,0.1678,0.5925,0.4222
1219,51171,"Shenandoah County, Virginia",79.07,0.3158,0.3187,0.3241,0.602,0.2464
1220,51173,"Smyth County, Virginia",75.29,0.6527,0.6902,0.7287,0.2474,0.7189
1221,51177,"Spotsylvania County, Virginia",79.17,0.1732,0.1589,0.212,0.7421,0.1
1222,51181,"Surry County, Virginia",78.29,0.384,0.5119,0.2814,0.4247,0.3448
1223,51187,"Warren County, Virginia",77.12,0.23399999999999999,0.3063,0.3508,0.3926,0.1796
1224,51191,"Washington County, Virginia",77.53,0.3101,0.4855,0.2974,0.0984,0.4269
1225,51193,"Westmoreland County, Virginia",77.30,0.20600000000000002,0.3301,0.2763,0.7475,0.0216
1226,51197,"Wythe County, Virginia",76.52,0.4279,0.6119,0.43200000000000005,0.1757,0.4021
1227,51199,"York County, Virginia",78.26,0.1054,0.0634,0.1624,0.723,0.0707
1228,51550,"Chesapeake City, Virginia",78.48,0.2448,0.1706,0.2751,0.6711,0.2547
1229,51570,"Colonial Heights City, Virginia",78.19,0.5498,0.4148,0.9229999999999999,0.7205,0.2553
1230,51580,"Covington City, Virginia",75.44,0.4842,0.6339,0.8593,0.2378,0.2085
1231,51735,"Poquoson City, Virginia",79.73,0.0041,0.0035,0.1203,0.2728,0.0041
1232,51800,"Suffolk City, Virginia",76.82,0.3266,0.3123,0.4852,0.6498,0.1799
1233,51810,"Virginia Beach City, Virginia",79.89,0.1926,0.0895,0.1735,0.7752,0.2404
1234,53003,"Asotin County, Washington",79.19,0.4502,0.4448,0.7864,0.213,0.475
1235,53011,"Clark County, Washington",79.72,0.3308,0.2178,0.3413,0.7479,0.3534
1236,53015,"Cowlitz County, Washington",77.51,0.752,0.602,0.8714,0.6208,0.6874
1237,53023,"Garfield County, Washington",80.56,0.1398,0.2095,0.8179,0.2512,0.0229
1238,53029,"Island County, Washington",81.93,0.2334,0.1668,0.2493,0.5578,0.3266
1239,53035,"Kitsap County, Washington",79.66,0.3155,0.1573,0.2359,0.5215,0.6835
1240,53037,"Kittitas County, Washington",80.98,0.4362,0.5018,0.0252,0.5839,0.8507
1241,53041,"Lewis County, Washington",78.07,0.8115,0.6574,0.8332,0.6714,0.8109
1242,53045,"Mason County, Washington",78.45,0.6632,0.6183,0.7084,0.7198,0.4419
1243,53059,"Skamania County, Washington",80.08,0.2798,0.3528,0.1095,0.524,0.3588
1244,53065,"Stevens County, Washington",78.13,0.5256,0.5823,0.716,0.3442,0.4148
1245,53067,"Thurston County, Washington",80.16,0.3435,0.2496,0.1923,0.7109,0.4976
1246,54003,"Berkeley County, West Virginia",76.39,0.45299999999999996,0.4862,0.5304,0.4505,0.3906
1247,54017,"Doddridge County, West Virginia",76.91,0.4161,0.7042,0.1372,0.1589,0.5126
1248,54023,"Grant County, West Virginia",78.41,0.3305,0.5842,0.3747,0.1512,0.2499
1249,54025,"Greenbrier County, West Virginia",76.48,0.5482,0.6842,0.6234,0.2283,0.4922
1250,54029,"Hancock County, West Virginia",76.71,0.3333,0.4785,0.5072,0.2598,0.2474
1251,54031,"Hardy County, West Virginia",77.67,0.5807,0.6176,0.7119,0.5591,0.3375
1252,54033,"Harrison County, West Virginia",75.94,0.4008,0.4935,0.6024,0.1149,0.5094
1253,54035,"Jackson County, West Virginia",77.07,0.2808,0.4852,0.3932,0.0194,0.3668
1254,54037,"Jefferson County, West Virginia",77.77,0.2385,0.2862,0.1875,0.4639,0.2703
1255,54039,"Kanawha County, West Virginia",75.61,0.4756,0.4005,0.6886,0.2716,0.653
1256,54041,"Lewis County, West Virginia",75.12,0.6049,0.6809999999999999,0.7482,0.0961,0.7170000000000001
1257,54049,"Marion County, West Virginia",77.18,0.3464,0.4537,0.2783,0.226,0.5072
1258,54051,"Marshall County, West Virginia",77.41,0.1882,0.4308,0.2229,0.0506,0.2219
1259,54053,"Mason County, West Virginia",75.46,0.6106,0.8007,0.6555,0.0503,0.624
1260,54073,"Pleasants County, West Virginia",76.47,0.4238,0.6017,0.6065,0.0726,0.4155
1261,54077,"Preston County, West Virginia",77.17,0.4947,0.6562,0.2709,0.41200000000000003,0.4368
1262,54079,"Putnam County, West Virginia",77.41,0.0372,0.0751,0.3002,0.0541,0.0688
1263,54083,"Randolph County, West Virginia",76.90,0.5476,0.6753,0.3655,0.0398,0.8577
1264,54085,"Ritchie County, West Virginia",76.13,0.389,0.7889,0.6189,0.0236,0.1388
1265,54091,"Taylor County, West Virginia",77.07,0.4464,0.6692,0.4273,0.0834,0.45399999999999996
1266,54093,"Tucker County, West Virginia",77.54,0.3238,0.5495,0.3875,0.0067,0.4492
1267,54095,"Tyler County, West Virginia",76.60,0.369,0.6788,0.3954,0.0201,0.3407
1268,54097,"Upshur County, West Virginia",76.91,0.4578,0.7084,0.3002,0.015,0.6281
1269,54103,"Wetzel County, West Virginia",76.42,0.4604,0.7867,0.5014,0.0484,0.2897
1270,54107,"Wood County, West Virginia",76.56,0.3693,0.5005,0.7453,0.0678,0.3505
1271,55003,"Ashland County, Wisconsin",77.69,0.5766,0.4712,0.6679,0.2814,0.8472
1272,55005,"Barron County, Wisconsin",79.58,0.2604,0.2888,0.3222,0.355,0.3238
1273,55011,"Buffalo County, Wisconsin",80.02,0.0793,0.1547,0.1566,0.298,0.086
1274,55015,"Calumet County, Wisconsin",80.34,0.0318,0.0226,0.1455,0.4655,0.022000000000000002
1275,55017,"Chippewa County, Wisconsin",80.14,0.1945,0.1713,0.2713,0.2028,0.4693
1276,55021,"Columbia County, Wisconsin",79.31,0.1,0.0643,0.1379,0.3598,0.256
1277,55023,"Crawford County, Wisconsin",79.64,0.4982,0.3572,0.6412,0.27699999999999997,0.8227
1278,55027,"Dodge County, Wisconsin",79.73,0.1968,0.2302,0.0802,0.3585,0.4709
1279,55031,"Douglas County, Wisconsin",78.40,0.3505,0.3025,0.3894,0.1786,0.738
1280,55033,"Dunn County, Wisconsin",81.16,0.1996,0.2757,0.0315,0.2802,0.6578
1281,55035,"Eau Claire County, Wisconsin",80.57,0.1862,0.2238,0.0344,0.4706,0.5027
1282,55039,"Fond du Lac County, Wisconsin",79.95,0.2044,0.1283,0.1238,0.4826,0.5081
1283,55041,"Forest County, Wisconsin",78.28,0.6921,0.6953,0.8061,0.4725,0.5396
1284,55043,"Grant County, Wisconsin",79.66,0.2496,0.3276,0.0624,0.1913,0.6918
1285,55045,"Green County, Wisconsin",80.46,0.0541,0.0573,0.2445,0.2343,0.0863
1286,55047,"Green Lake County, Wisconsin",79.29,0.2767,0.2681,0.3432,0.4374,0.3295
1287,55049,"Iowa County, Wisconsin",80.17,0.0468,0.0739,0.1866,0.1853,0.0955
1288,55053,"Jackson County, Wisconsin",78.58,0.4731,0.3878,0.461,0.38299999999999995,0.7221
1289,55055,"Jefferson County, Wisconsin",80.19,0.1847,0.1754,0.0821,0.5081,0.3852
1290,55057,"Juneau County, Wisconsin",78.06,0.4097,0.447,0.305,0.2884,0.638
1291,55059,"Kenosha County, Wisconsin",78.23,0.5492,0.4422,0.3948,0.6759,0.6514
1292,55061,"Kewaunee County, Wisconsin",81.39,0.07,0.1302,0.1277,0.3155,0.0917
1293,55065,"Lafayette County, Wisconsin",80.72,0.1423,0.2044,0.3489,0.3668,0.0974
1294,55067,"Langlade County, Wisconsin",79.47,0.348,0.4559,0.6459999999999999,0.1792,0.3158
1295,55069,"Lincoln County, Wisconsin",79.39,0.0987,0.1875,0.1216,0.0586,0.3422
1296,55071,"Manitowoc County, Wisconsin",80.22,0.1589,0.1907,0.1124,0.45399999999999996,0.2716
1297,55073,"Marathon County, Wisconsin",80.62,0.1818,0.1684,0.1745,0.5556,0.2432
1298,55075,"Marinette County, Wisconsin",78.90,0.3028,0.3219,0.4479,0.127,0.5161
1299,55077,"Marquette County, Wisconsin",78.98,0.2343,0.3499,0.3381,0.3012,0.192
1300,55081,"Monroe County, Wisconsin",78.51,0.5158,0.3553,0.6625,0.4495,0.7116
1301,55083,"Oconto County, Wisconsin",79.64,0.0544,0.1751,0.0818,0.2563,0.084
1302,55087,"Outagamie County, Wisconsin",81.06,0.1047,0.0468,0.1541,0.4919,0.2098
1303,55089,"Ozaukee County, Wisconsin",82.13,0.0124,0.0029,0.0532,0.312,0.0732
1304,55091,"Pepin County, Wisconsin",80.99,0.1302,0.2356,0.1862,0.2394,0.1802
1305,55093,"Pierce County, Wisconsin",81.29,0.05,0.0608,0.0213,0.2713,0.3728
1306,55095,"Polk County, Wisconsin",79.76,0.113,0.1812,0.3626,0.2299,0.1089
1307,55097,"Portage County, Wisconsin",80.89,0.1633,0.262,0.0216,0.3448,0.5476
1308,55101,"Racine County, Wisconsin",78.99,0.4944,0.3502,0.5345,0.7294,0.489
1309,55103,"Richland County, Wisconsin",80.63,0.2407,0.2843,0.2674,0.1808,0.4409
1310,55105,"Rock County, Wisconsin",78.89,0.5094,0.426,0.6797,0.6014,0.4238
1311,55107,"Rusk County, Wisconsin",78.85,0.3575,0.4632,0.6759,0.2588,0.2467
1312,55109,"Saint Croix County, Wisconsin",80.70,0.0357,0.0108,0.1706,0.2808,0.0914
1313,55111,"Sauk County, Wisconsin",79.62,0.2582,0.2082,0.2888,0.4202,0.4397
1314,55113,"Sawyer County, Wisconsin",77.79,0.405,0.44,0.6176,0.3945,0.3321
1315,55115,"Shawano County, Wisconsin",79.51,0.1878,0.2346,0.2677,0.3556,0.2206
1316,55117,"Sheboygan County, Wisconsin",80.33,0.226,0.1515,0.121,0.5772,0.4562
1317,55119,"Taylor County, Wisconsin",81.54,0.2627,0.3145,0.3238,0.213,0.4031
1318,55121,"Trempealeau County, Wisconsin",80.15,0.2506,0.1901,0.4406,0.5377,0.2423
1319,55123,"Vernon County, Wisconsin",80.02,0.40399999999999997,0.3757,0.3337,0.2897,0.7208
1320,55127,"Walworth County, Wisconsin",79.57,0.2833,0.2693,0.0799,0.6546,0.4441
1321,55131,"Washington County, Wisconsin",81.23,0.013999999999999999,0.015,0.0684,0.2945,0.043
1322,55135,"Waupaca County, Wisconsin",78.03,0.192,0.1646,0.2588,0.3015,0.3919
1323,55137,"Waushara County, Wisconsin",79.22,0.382,0.4072,0.2066,0.531,0.4877
1324,55141,"Wood County, Wisconsin",80.83,0.1668,0.1869,0.2646,0.3187,0.2569
1325,56003,"Big Horn County, Wyoming",77.76,0.33299999999999996,0.2792,0.7918,0.4578,0.2155
1326,56007,"Carbon County, Wyoming",77.30,0.4696,0.2381,0.3403,0.7243,0.7494
1327,56009,"Converse County, Wyoming",78.77,0.2015,0.1372,0.4365,0.2432,0.4024
1328,56011,"Crook County, Wyoming",79.94,0.0105,0.0261,0.1229,0.0115,0.0834
